Tweet	Tag	Score
<A/O> Agyaa tu sasti chars ka nasha kr k <A/O> 😂😂	Abusive/Offensive	3.0
Meri tweet p <A/O> apna gnda dimag ly k agya tha <A/O>	Abusive/Offensive	1.0
Ap to brry brry log 🙊🙊	Neutral	0.0
<A/O> Zakooota jin lg rha h <A/O> mang k glasses pehn'ny wala😂	Abusive/Offensive	2.0
<Rel> Munafiq <Rel> k liye koyi izzat nahi	Religious	3.0
<A/O> Zyda bary janwar tm ho <A/O> is liye😂	Abusive/Offensive	2.0
#MediaStayUnbiased pakistaniyn ab gharon ki sifai k liye <A/O> bikao media safi rakh lo... landa bazar me media assan rate par bikna sharo <A/O> ...	Abusive/Offensive	3.0
#MediaStayUnbiased <A/O> Hamid mir ne ziada tar lifafy bhoto ki jaib se nikaly thy.. jis ki waja se is qatalana hamla kia gya tha <A/O> . jis se bach gya. pak ko r barbad krne k liye.	Abusive/Offensive	4.0
Is bnday ke liye m pichly dedh ghnty se khawar hu ra hun or ghar bthy mjy muft ki akkr dikha raha h.. <A/O> Lanti <A/O>	Abusive/Offensive	3.0
Ary God father isi liye to suggest kiya tha maine <A/O> pagal <A/O> 😂😂😉😉	Abusive/Offensive	1.0
<A/O> Ghar chalane ke liye bhikh chahiye na <A/O>	Abusive/Offensive	2.0
Oho sahi baat hai, <A/O> itni posh colony main aise Uber drivers allowed nahi hain <A/O> . 😜	Abusive/Offensive	2.0
Chapati bhi salan main dal di?	Neutral	0.0
<A/O> Osama bin laden was also a scholar rahul ..make him your ideal as well <A/O> and tel this to us goverment wenever u go to us..then will see what they will do with u.. <A/O> bhokne ki azadi sirf hindustan main hi hai <A/O> ..	Abusive/Offensive	5.0
<A/O> Kutti k baChy apny Baap sy tameez sy bat kr _ salay <A/O> tujhe bhi Dunia main Pakistani e Ly kr Aya eh ... <A/O> Gandi oLad Rundians Lundian Nation, Lundian people <A/O>	Abusive/Offensive	5.0
<A/O> Lanti insa <A/O> n google kro <A/O> phr bakwas kro ahlebait jan qurban hy tumhari trha nhe bughz main bhray hoay <A/O>	Abusive/Offensive	5.0
Asli main red red ho kia? <A/O> Golay molay pappar ke tolay <A/O>	Abusive/Offensive	4.0
Aray yeah nhi.. <A/O> is main insult nhi ho rahi iski <A/O> ..🙄	Abusive/Offensive	1.0
Hy <A/O> Main qurban jaoo apki aqalmandi k <A/O> 🤩🤩 Sab samgty hai na ap phir manty kyu nae bhae 🙄🙄🧐🧐🧐😯😯	Abusive/Offensive	1.0
<Rel> Abey haramkhor <Rel> Samal brahman nahi hote hain.. <Rel> haramkhor <Rel> tujhe agar kuch pata nahi to <A/O> yahan gand marwane mat aaya kar <A/O> .. <A/O> Pehle bastard tu likhna padhna sikhle.. sachai yah tu hamesha gulam hai aur gulam rahega <A/O> .. tere liye e twitter samaj nahi hai	Religious	5.0
<Rel> Abey haramkhor bhikari <Rel> kya bol raha hai, tu khud samajh raha hai? <Rel> Haramkhor <Rel> hindi likhna nahi aata hai to mat likha kar.	Religious	4.0
<Rel> Ye jihadi aurat ke mhu mat lagu <Rel> .....sir... <Rel> inn jihadi logo ko kbi bat samj nhi ati <Rel>	Religious	5.0
<A/O> Oo bhosdike <A/O> Galat afwahe mat faila mujhe pata hai tu IT Cell se hai	Abusive/Offensive	3.0
Bhai <A/O> is badhwe <A/O> ka video mat dalo	Abusive/Offensive	3.0
<A/O> Bhonk mat nikal yahan se <A/O>	Abusive/Offensive	3.0
<A/O> Tere jaise kutte bhonkte hi rehte Hai yhi tumhara kam Hai bhonkte hi rhu <A/O> , <A/O> Wig sambhal Le <A/O> aur Sid ki Dp se <A/O> apne baap takle ko support mat kr bhonk kar <A/O> 🤣🤣😂😂	Abusive/Offensive	5.0
Apne kaam se kaaam zyada <A/O> bhdwa mat ban bjp ke kutte <A/O>	Abusive/Offensive	5.0
Humari sharafat ko humari kamzoori mat smjho bhaiyya😊 itne articles itni videos aur itne posts paray hain mere pass <A/O> tumhari so called democratic aur secular india ke <A/O> ke agar main wo dikhana shuru ho gayi tau maheenay beet jayain ge😂 I swear on that	Abusive/Offensive	1.0
Ni na main dhundugi na tumhary lie koi <A/O> churail pareshan mat jo tim <A/O>	Abusive/Offensive	1.0
Sharam ani tujhe . Khan se nahin dar tu na dar par Allah ki pakar se dar. Bughz e khan mein itne onche bol mat bol. <A/O> Aj tu teri maa b pareshan hogi jisne tujh jaise beta peda kia <A/O>	Abusive/Offensive	3.0
Mere jatt pr toh jaa hi mat smjh ayi.. .dobara kisi ..jatt pr aaise bt b mt krna caste ko beech ..laakr.. .. <A/O> neech log <A/O> .	Abusive/Offensive	1.0
Good next time b kabhi koi chizz mat mangnnna..... Coz we have mind not heart.... Stay blessed 😘	Neutral	0.0
<A/O> AaAaa champli <A/O> jyada bol mat	Abusive/Offensive	1.0
<A/O> Yeh jo v hai duniya mei sbse Vdi dumb hai <A/O> Aap ro mat 🤣 We love ur tweets	Abusive/Offensive	1.0
<A/O> Vese phatti ho ya na phatii ho malum nahi par aapki dp dekhkar zaroor phatt gayi hogi <A/O> 🤣	Abusive/Offensive	3.0
Master mind nahi <A/O> lodu hai hai or aise lodu har Gali mein bhare pade hai Sala chutya <A/O> ..	Abusive/Offensive	5.0
Kya kare Bacha lakh Bura ho par Tension toh Hoti hi hai <A/O> Nawaz Shariff is missing kahin Delhi me toh Nahi chupe hai Woh #ShaheenBaghProtests me check Karwa Lete hai 500 Rs + Free briyani mil rahi wahan <A/O>	Abusive/Offensive	1.0
Aur qassam s iss post p mur k kissi n nazr bh nahi dalni... <A/O> tum log insafye ho e darpok <A/O>	Abusive/Offensive	1.0
Sotay islye nahi..khwb mein wo shona mona krnay wali <A/O> chulbuli Chorail <A/O> naah aajai😃	Abusive/Offensive	1.0
Jitna Ganda Tareen Geo news hai <A/O> Is Sy ghatiya media channel nahi daikhaa <A/O>	Abusive/Offensive	1.0
Nahi <A/O> <A/O> tu sasta nasha kr ke <A/O> log pangay leny ajaty is se😅kida jaye yea ab	Abusive/Offensive	2.0
Hehe... <A/O> baccha h abhi...samjhega kabhi na kabhi <A/O> ...	Abusive/Offensive	1.0
<A/O> 1 hi gooli me gaand phat gae abhi to aur pele jaoge tum log azaadi Chahiye na to lo azaadi <A/O>	Abusive/Offensive	5.0
Sote Sher nu na jagao <A/O> bhosdiwale fakebaaz <A/O> #DisgustingShehbaazGill	Abusive/Offensive	4.0
<Rel> kaash in logo insaan ko sirf insaan ki tarah dekhna sikhaya gaya hota. kaash inka mazhab inhe duniya pe kabze ke sapne na dikhata . kaash inhe insaniyat ki khidmat or janwaro pe raham sikhaya gaya hota <Rel>	Religious	5.0
I want ki tujh jaisa chutiya age paida na ho desh mai 😂	Abusive/Offensive	4.0
<A/O> Tere jese mu wala agar baizti b kary na tou feel ni hoti <A/O>	Abusive/Offensive	1.0
Mein na kaha bnayen i mean hum bn jate hei phrnd😅	Neutral	0.0
BC lgta h ye 4G ni h koi 92 ka entena h jsk signals ese gyb hte jese <A/O> BC <A/O> ye jagah dunya mei nai hai <A/O> Fucking Shit all Companies #Zong #Jazz #Telenor Apni toi mei le lo ye speed <A/O> *****	Abusive/Offensive	5.0
<A/O> Lagta hai ap logo ko tea ka taste yad ni rha ab. dubara chay pilani pary gi <A/O> ☕🚁	Abusive/Offensive	2.0
<A/O> Ye sid fan dunia k sbse bade chutiye h <A/O> Inko zindgi m smjh ni ayegi... ..big boss kya ho rha h . . <A/O> nallo k fan nalle <A/O> ... 🤣🤣🤣 #MahiraKaPappuParas	Abusive/Offensive	4.0
<A/O> Itni bari sifarish krte hoe shrm ni ayi <A/O>	Abusive/Offensive	1.0
Itni hemat nhi ha ok abi Tang Kia ha or ma ny jawab dya ha agy b asy he <A/O> muh toru gi <A/O> 😏😏😏😡	Abusive/Offensive	3.0
Tareef is khuda ki jis ny jehan bnaya Menu haseen bnaya <A/O> tenu ty bus mgru e laya <A/O> 😝🤣 #achasorry	Abusive/Offensive	2.0
Sukar Karo..3.5k ny tumhain follow Kiya hua hai.. <A/O> shakal toh tumhari 350 ki bhi nhi hay <A/O> ..🤣🤣	Abusive/Offensive	2.0
<A/O> Tum say kis ny Karni hai <A/O> ..😒	Abusive/Offensive	1.0
Bhai tw phr tum manty ho k cheeni thi Wapis jis ne b ki cheen'ny wala tw <U> laanti hogya na <U>	Untargeted	2.0
Fasla rkhen bad men ap he ny mere hty huye b apni ex ki yadon men marty rhna hai. <A/O> Bhaar men q nae jaty yar ap? <A/O>	Abusive/Offensive	1.0
un k bary me <A/O> bkwas kr rahy ho <A/O> jinho ny apni sari zindgi islam pr waqf kr di.. pehly khud ko daikho k tum kia ho.. tareekh tum bhul chuky ho hme yad hai	Abusive/Offensive	2.0
tareekh tum b parh lo.. jin k bary me <A/O> tum bkwas kr rahy ho <A/O> un ko hazoor ny jannat ki bsharat di hui hai unko jannat ka brry logon ka sardar kaha hun gai un k bary me farmaya hai k umar or abu bakar zameen pr mere 2 wazir hn.. unko siddique or farooq ka laqab diya hai	Abusive/Offensive	2.0
Many asa kaha hi nai tha tm.ny hi kha is k mtlb tmhy kasar ha	Neutral	0.0
Ye sab kahani tum Shias ko <Rel> ibne Saba aur dosray munafiqo kay zarye pohanchi hain ! Tum shias ho hi Ibne Saba ki nasal ! Tumhara radd Allah ny Quran mein khud kya hai ! <Rel>	Religious	5.0
<A/O> Main ny boht say dheet dekhay Hain..tumhara apna level hai <A/O> ..😒	Abusive/Offensive	1.0
Bhai Janab e Yaqoob Nabi a.s k sath unk wo bete bhi hain jinho ny Nabi Yosaf a.s ko becha or katal karna chaha .is ka matlab wo rehmat me hain nahi. <Rel> Jinlogo ny Ahlybait ko aziyat di hai wo lannat ullah hai <Rel>	Religious	3.0
Aur jo Imran khan hai es ny us <Rel> madrisay ko 10milion ki grant di thi jaha sy #khudkush ban ky niqalty thy <Rel> 😡	Abusive/Offensive	3.0
<A/O> Lonndhii <A/O> ap sy pucha kisi ny ??	Abusive/Offensive	1.0
shame on u bibi ubi tm ny hajj kya us k bd b tm ko hidayat nh mili fame r <S> pesy k lye kitna giro g itni wahiyat dressing Dftm <S> 😠🖐	Sexist	3.0
Wo wqat gya gab <A/O> tomary gasy gdaro <A/O> ny zkhm dya thaa	Abusive/Offensive	2.0
<A/O> Apko knsa injection lgaya tha pm ny or Kahan lgaya tha <A/O>	Abusive/Offensive	1.0
Ghussa !???? <A/O> Mery samney hoti na ye to chapairain lagani thi <A/O> isi my ny Literally zaleel kar rakha hy	Abusive/Offensive	1.0
<A/O> Abhi to Kuch bhi nai Kaha my ny <A/O>	Abusive/Offensive	1.0
Ikhlaq se giri huwi bat aisa ni boltay <A/O> khan floop aisay guwa k q league ki trha mit jana is ny <A/O> na laro apas me	Abusive/Offensive	2.0
<A/O> Shakal dekhi hai us ny apni <A/O> ..🙄	Abusive/Offensive	2.0
<A/O> Kutay ka pata phir khol diya masters nay lanat tery zindagi pay <A/O> 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮	Abusive/Offensive	4.0
<A/O> Oye pta hai na phir mera <A/O> 😕😠😅	Abusive/Offensive	1.0
<A/O> khan sb k jany k bad pata chaly ga in par kitny lagy hay <A/O> ... <A/O> bara tara Bemar dado jasa mo hay <A/O> ...	Abusive/Offensive	4.0
G nhi mujhy pata hai.. <A/O> dheet insano ko Kahan sharam ATI hai <A/O> ..😒	Abusive/Offensive	1.0
Maa ki duaien to Mar k b sath rahati hain <A/O> is lafafay ko kiya pata <A/O>	Abusive/Offensive	2.0
Passy in logo ko milty Han Jo corrupt hn ya phir ap jasy lalchi hn or don't cross ur limits mujy ap St zeda pata ha Fahad Bhai k Barry ma to wo q passy Lyn gy or <A/O> ap Jaso ko 50 rupee Mily hn g k Fahad Bhai ko blame karo yaqeenqn <A/O> 🙄🙄	Abusive/Offensive	1.0
To apko pata tha k ab naya pakistan banay ga tab hi apnay puranay pakistan ki sedhi road ki aur naya pakistan ki <A/O> pull k sath wali pic ly k patwari honay ka saboot dia <A/O>	Abusive/Offensive	1.0
Yar khud masoom sy hain paper pata ni kiu itna <U> harami <U> bana dety hain 😭	Untargeted	2.0
AsHaw <A/O> tumhra dimgah set karti hon main <A/O> wait muje pata hai Tera ke keya hua hai 😂🤧	Abusive/Offensive	2.0
Ohh acha 😕 <A/O> beta ab tum nazar ao zra mjhe yha pe <A/O> 😕😂	Abusive/Offensive	1.0
isko to pata hi nahi k ktte se kaie chudayi karwayi jati hai kutte se chudna hai to kutiya ban na padta hai	Sexist	5.0
Meri post per bi Aya Karo ma knsa corrona virus ho <U> chawalo <U> 👀😮😮😒😏😏😂	Untargeted	1.0
6 praise per litre reduction in fuel prices... <A/O> Geo Is this a f**kn joke <A/O> .	Abusive/Offensive	2.0
<A/O> Dob ky mar jana chaheey <A/O> awam ky sath is mazaq per	Abusive/Offensive	1.0
<A/O> SHARIF FAMILY KO BADNAAM KARNE AUR GALAT RASTE PER LAGANE WALA SIRF ISHAQ DAR HAI. SARI BEMARIAN ISHAQ DAR KI WAJAH SE HAI JISKI SAZA BHUGAT RAHA HAI. YE WAZIR E KHAZANA BHI JALI KAAM KI WAJAH SE BANTA THA <A/O> .	Abusive/Offensive	3.0
Apni post per Pakistani k comment ko bhe read kr Leya kr...tujhe patta chale Teri okaat ha kya...	Abusive/Offensive	2.0
Is masoom aurat ki london to kya Pakistan mai b koi jaidad nahe thee. Lanat hai alay sareef per.	Abusive/Offensive	2.0
Ye h haqiqat (zahra as) ka hq khany walon per drbar cy khali wps bhejny walon per lanat ho r beshumar ho ✋✋✋	Untargeted	2.0
Apni post per comments bhe read kr Leya kro... Ta k <A/O> tum ko andaza hu jae tumhari okaat kya... Selected Indian agent <A/O>	Abusive/Offensive	3.0
<S> Aise he hilna mere Lund per baith kr <S>	Sexist	3.0
<S> Sir ye sab hijre hain to boot ki thap per nachte hain... Khan included <S> ...	Sexist	5.0
"<A/O> """"""MC"""" hn sary bas khan per bhokny ky paisy mil rhy sab ko"" <A/O>"	Abusive/Offensive	5.0
Allah ki mehrbani se <U> dushman per lanat <U>	Untargeted	2.0
Jis adhi Awam ko iska ni pta <U> wo chary lun per <U> .	Untargeted	3.0
<A/O> Acha apki is tweet or is logic k baad muja apme dimaghi tawazun per shaq hogaya ha mazeed koi chawal maar kar mera shaq door kar daen k ap intehai nichlay darjay k pagal ha <A/O> Shukria	Abusive/Offensive	4.0
<A/O> 🖐ho funded media and journalists pe👞👞 <A/O>	Abusive/Offensive	3.0
<Rel> Lanat Abbtknews k khilaf trend bnane walye yazeedion pe r Bibi k dushmano p bhi <Rel>	Religious	4.0
Whatever it is. Bat smjhana thi bus 😂Afghans don't hv guts to blame America. Sirf Pakistan pe bolna ata hai. Inhn Pakistan k logo ki achai nzr nae ati k kesy unki help ki aur apny mulk mai jga di. <A/O> Choty dil k choty log <A/O>	Abusive/Offensive	1.0
<A/O> Saley modi teri gand pe atom bomb pharen gy <A/O> . 🇵🇰	Abusive/Offensive	4.0
Sir <Rel> ye haraam khana pasand frmatay Hain.....media pe Beth k Dil zuban aur eman ki keemat lena in ka Sheva hai <Rel>	Religious	5.0
<A/O> L pe charo ghaddaro <A/O>	Abusive/Offensive	4.0
Taza taza news🤪🤪 Btna ye tha aj se 2 din bad Google bnd ho jaye ga 😜😜 <A/O> Google pe qatal wajab hogia hai <A/O> 💡💡💡💡 🤣🤣🤣	Abusive/Offensive	3.0
Phele hi bola tha tb <A/O> Shippers agye Meri post pe bakwas krny <A/O>	Abusive/Offensive	2.0
<A/O> Nargas ki id to thik se laga lo 2 number pe <A/O> 😉	Abusive/Offensive	1.0
<U> BC <U> hum ne ye mehndiyon pe chalane k liye rakhe hain?? #Modi	Untargeted	3.0
food panda waly keh keh mar gaye lekin tmhen twitter pe e mngwana hai	Neutral	0.0
Sach sirf Dar bolta hai kia? <Rel> Beghairat log loot k kha gai sab lifafion ko chakma dey k bhag gai govt ko chakma dey gai bahir properties bana lein haramkhor lifafi yahan un k wakeel bane phir rahey. Lanat? <Rel>	Religious	5.0
"<A/O> """"""Dunya ka Sab se bada Bewaqof ka award"""" Modi ko hi jata hai #Hitler_Modi"" <A/O>"	Abusive/Offensive	5.0
<A/O> #Article6ForPTMleadership Goli merni chye Sab ptm walo ko <A/O>	Abusive/Offensive	4.0
<Rel> #Article6ForPTMleadership Pakistan ka Sab dushmano ko Allah nisto nabos kry ameen <Rel>	Religious	4.0
<A/O> #Article6ForPTMleadership Sab ptm walo ko sar e aam goli meri jai <A/O>	Abusive/Offensive	4.0
<A/O> Oh you got permission from bajawa sab to tweet this <A/O> .	Abusive/Offensive	1.0
G sab yehi kehtay hain Imran khan aur ab tu youtheees bhi kehna shro hogae hai <A/O> Niazi Planted Khota hai <A/O>	Abusive/Offensive	3.0
<A/O> tasteless chutiay sab kai sabb <A/O>	Abusive/Offensive	3.0
nahi.. <U> BC sab andhay hin <U> . kisi ko mei nazar hi nhi ati.. 😫😫mohbat krny k liy.	Untargeted	3.0
Yar <A/O> tu sab se Bari kamini h <A/O> 🙊 😂😂😂🤣🤣😁	Abusive/Offensive	1.0
<A/O> her waqt hi mout huti hi inko <A/O> . <Rel> Pakistan me sab ko haramkhori ki adat hi <Rel>	Religious	4.0
<A/O> Niklo dafa ho yahan say <A/O> ..	Abusive/Offensive	2.0
<A/O> Bhai bat kutta Malik ki nhi aukat ki hai Tumne bhi dikhai aur us bandey me bhi dikhai <A/O> aur ha Malik se yad Aya kal Raul gandhi kuchh bolrha tha tumhara bare me	Abusive/Offensive	3.0
<A/O> Beta apni ami se pochna puri tafseel se btayen gi <A/O>	Abusive/Offensive	3.0
<Rel> Isko gali dene se phle bhagwaan se maafi mangni padti h <Rel> ..kyu iska naam kanhaiya rkha ... Arshad aslam kch rkh dete .... Bhagwaan maaf karna par ek gali toh dunga <A/O> ise ***** <A/O> 🤣	Religious	3.0
ISI dunya ki sb se powerful agency hy tm do number pathan kia muqabla kro gy	Abusive/Offensive	2.0
nhi g churail se copy cat 😠😂	Abusive/Offensive	2.0
Bc apnay 2 minutes ke chakkar mein mujhay naukri se nikalwanay lagay thay aaj.	Abusive/Offensive	3.0
<A/O> Ye London plan ka mara huwa abhi bhi buk buk se baaz nai ayea <A/O>	Abusive/Offensive	2.0
<A/O> Inko seedhi maa bhen ki gaaliya se start kiya kro.. ..ye nalle h <A/O> #MahiraKaPappuParas	Abusive/Offensive	4.0
Astagfirullah <A/O> Lakh di lanat tere mun Tay Parhi lekhi jahil gawar urat <A/O> #NBC	Abusive/Offensive	5.0
<A/O> Kutte tere Abu imran ka be bhoonk <A/O>	Abusive/Offensive	4.0
Funny WiFi network names found only in #Pakistan Rishta Do Password Lo 🙊 Apna Lagwa ly <U> BSDK <U> 🙈 <U> Tere Bap Ka WiFi he <U> 💩 <U> Baji Do Password Lo <U> 😘 Baby I Love You 😍 Aby Chal Agay Nikal 😄 Rabia Mujhe Chor do 🤗 #girlsdad #LoveIsIand	Untargeted	5.0
<A/O> No doubt you have never seen a mirror. Chamche me he dekh le jo naye waley nikal k diye the tere karyakarta ne! <A/O>	Abusive/Offensive	2.0
Hahaha Very Funny <A/O> Tere Baap Ne Bri Tameez Sikhaie Ha Tuje <A/O> 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂	Abusive/Offensive	1.0
Tere me kis cheez ka attitude hy bai? Looks can only get u this far. <A/O> Personality tatti hy <A/O> .	Abusive/Offensive	2.0
OoOoo mere dil deyaa Cheenn <A/O> Tere peechy kutty peennn <A/O> #ShameOnKashmira	Abusive/Offensive	2.0
<A/O> Lakh lanat tere ute kanjar da puter <A/O>	Abusive/Offensive	5.0
<A/O> Lanat teri kameni soch pe r tere paida hone pe e <A/O> . Normly hmen jb pain killer inj lgta ha tu 1 dam damg m sroor sa cha jata ha jis se neand ane lgti ha pain khtam ho jata ha . Lgta ha gm wo teeka lgwana chahte ho	Abusive/Offensive	4.0
<A/O> Dur fitty munh tere ty <A/O>	Abusive/Offensive	2.0
Oye mera sohna... Sd k jaon tere... <A/O> Khr teri maa ki <A/O>	Abusive/Offensive	3.0
Bhai abb <A/O> tere gharwalo ne fake launda paida kardiye tere jaisa to sabko fake hi samjhega tu..!!! <A/O> <A/O> Koi baat nai samaj k lenge hum <A/O> 👍	Abusive/Offensive	3.0
Dibbe me dibba dibbe mein cake Himanshi khurrna jo teri beizzati hui nationl tv par pehle wo jakar dekh pls pooja mam kaur b mam app logon ne bb dekha hai to <A/O> pls iss aunty ka muh band krvao <A/O> #ILoveSana	Abusive/Offensive	2.0
<A/O> A chup kr le to li teri ab kitni le ge <A/O>	Abusive/Offensive	3.0
haha. <A/O> teri ma ka yar hu bhhainchod tamiz kar <A/O>	Abusive/Offensive	4.0
<A/O> Meri bheiny nh a ! Tw teri sy kam chlna o ga ! <A/O> Or ye tumhri chwez meri <A/O> aby chutiya bacha a kia ? Bolna nh ata ? Ye bachu ki tarha muh mein lun ly kr.ohuddi jwsa muh bna kr tera mwra kr rha a <A/O> 😂	Abusive/Offensive	5.0
<A/O> Meri mehram ku tw mera e lun ji ga ! <A/O> <A/O> Ab tumhry yaha sari teri bajiyan ligu ka lun leti hnra kia qasoor <A/O> .😂😂😂😂	Abusive/Offensive	4.0
<A/O> aye teri abay nawazz shareeef nay bana way saliya <A/O>	Abusive/Offensive	2.0
Teri jll gyi jisko Salman ne appreciate kiya <A/O> tere jaise chu* <A/O> btayege kisme kya hai	Abusive/Offensive	3.0
christine <A/O> teri buddhi...ph**** <A/O>	Abusive/Offensive	3.0
<A/O> Lakh di lanat teri shakal teeee <A/O> .	Abusive/Offensive	3.0
<A/O> Jahil insan <A/O> apko itna ni pata ke Doctor awr Doctoral difference kia hai. <A/O> Patwari say b koi nichzat lagte ho <A/O> . <A/O> Teri itni oqat ni isi kuttay ki tarah bhonkte rahte ho. Awr koi kam ni hai <A/O> .	Abusive/Offensive	5.0
<A/O> Agli bari teri niazi <A/O>	Abusive/Offensive	2.0
<Rel> Lant hy teri aagli pecchli tweet pe or tum pe or qadyanion pe <Rel> or kuch ?	Religious	4.0
Teri meherbani bibi🙏🙏🙏 <A/O> Jahiloun ki tarah behes nh karo <A/O> .	Abusive/Offensive	2.0
<A/O> Kachra London chala gya wo uthna tha <A/O> khair aib bri teri hey	Abusive/Offensive	1.0
Nawaz Sharif Shehbaz Sharif Tere Sagey Behnoyi Hain Na Jo Unka Zikar Kartey Teri Zubaan Par Chhaaley Parhtey Hain. <A/O> Hassan Aur Hussain Nawaz Tere Thoku Hain Jo Maa Ke Janaazey Par Na Aaney Par Teri Zubaan Harkat Na Kar Saki Unke Aagey <A/O>	Abusive/Offensive	4.0
Mere Baitey Achhi Bhali Teri Karyaaney Ki Dukaan Chal Rahi Thi. <A/O> Tu Aisey Hi Maa Behen Aik Karwaaney Social Media Par Ghuss Gya Hey <A/O> 😂🤣	Abusive/Offensive	4.0
Mazak kya tha is mein ? T <A/O> eri maa behan ko kuch bhi keh dun to tu mazak mein le skta hai kyun k tu kanjar hai main nhi tu mujhy bs te bta tu rehta kahan hai???? <A/O>	Abusive/Offensive	4.0
O larky zaida hassi ni aa rhe tujhy ? <A/O> Teri maa ko na de dun ?or sath is k or bhi kuch de sun to wo zaida khush ho jaegi <A/O>	Abusive/Offensive	4.0
<A/O> Jali na teri jali na <A/O> 😂😂	Abusive/Offensive	1.0
<A/O> lahk di lanat teri soch pr tu hira mandi ki peadawr ha kisi gashti ky <A/O>	Abusive/Offensive	5.0
<Rel> Hramkhor tere b*** ki shaadi hojaye teri b**** se <Rel>	Religious	5.0
Bai benazir ko kanjri nawaz shareef nay bola tha. <A/O> Kabi us pyo ka nam b lay liya karru <A/O> .	Abusive/Offensive	2.0
Pakistan mein ye b bimaar tha or yaha. Kese fit hai pta nai <A/O> patwari khoti k bcho ko kb smjh ay gi <A/O>	Abusive/Offensive	3.0
Khatoon e Jannat S.A haq Par thi..!!! Kya is k leye ksi daleel ya behas ki Zrurat hai. <Rel> Dub k mar jaooo Nabi k nam par jan qurban karny ka dawa karny walo Musalmano..!!! <Rel>	Religious	4.0
Arey yaaar 😂🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ <U> Yahi bakwaas reh gai thi kiaa <U>	Untargeted	1.0
<Rel> Safi ki maa ne haram ki aulad jani thi <Rel> .	Religious	4.0
Pher tou <U> chand sa lanat banti thi <U> ... 😂	Untargeted	1.0
<Rel> Tu asal haramda hai kottiya k beche pasisa le kar apni maa ko sale kar deta hai apni shakal de harami likha hai mulak k gerdaro ko mout milni cheye thi <Rel>	Religious	5.0
<A/O> Fasad hi tum sy bana <A/O> 😉	Abusive/Offensive	1.0
<A/O> <A/O> Kitna mal khilaya ry tum isko <A/O>	Abusive/Offensive	1.0
<A/O> Tum tumor ho <A/O> ..😒	Abusive/Offensive	1.0
<A/O> Pagal ho tum <A/O>	Abusive/Offensive	1.0
Yes definitely <A/O> Tum log rape main busy ho na wohi kaafi hai <A/O> 🤷‍♀️ Wah re Hindustani teri ajab kahani	Abusive/Offensive	3.0
<A/O> Tum jaisa laanti koi nh hy Bharwy <A/O>	Abusive/Offensive	5.0
Ye ek aur a gya... <A/O> bikkau maal <A/O> ... <A/O> mufty Kay kutay <A/O> ... <A/O> mujib shami lifafay <A/O> k sath Beth kr putar tum jo ho wo chupp nahi sakta... University mein tum jesy LONDDAY mushkil waqt mein kaam aatay Hain...useless stunts	Abusive/Offensive	5.0
Is hamdardi se to lgta ko imran Khan nahi blky Pakistan k mukhalif ho tum	Neutral	0.0
Tum jaisy logon naye khrab kiya hai kyun ky ap jwb dety rehty ho <A/O> aisi gandi orat ko koi jwb na diya kro <A/O>	Abusive/Offensive	2.0
Wow!!!! What a crowd......i am impressed....really!!!! . . <A/O> Abay chutiay tery Endian media nay tum sb logo ko CN dikha dikha k tum ko cartoon he bna dia hay <A/O> .	Abusive/Offensive	4.0
<A/O> Tum khud bhonkty hu <A/O>	Abusive/Offensive	3.0
<A/O> Cynthia tum bhi Veena Malik aur Amir Liaquat ka mixture nikli <A/O> 🙄	Abusive/Offensive	1.0
<A/O> Tatti khaata hoga tu kynki ann khaane waale toh aisi baat krte nh <A/O> ..	Abusive/Offensive	3.0
Khud tu Papa ko gaaliyan de rha he or sath parwarish ki <A/O> baaten chod rha he <A/O>	Abusive/Offensive	3.0
<A/O> Teri maa ke sath practicle to krlu tabhi tu phir se niklega 😂😂😂 Teri behan bhi nachaunga <A/O>	Abusive/Offensive	5.0
<A/O> Abe tu chutiya hai <A/O> kya apno se hi laad rha hai ye wahi hi hai jinki wajha see ham itna pad paye hai	Abusive/Offensive	3.0
Abe B & D <A/O> tu sirf barking karta ya biting bhi karta. Matlab do you chat-ta only or you khata bhi hai <A/O> .	Abusive/Offensive	4.0
Agr yahi jwab howa tu phr 🤔	Neutral	0.0
<A/O> Tu zinda ha <A/O> 😒	Abusive/Offensive	1.0
<A/O> Tu modi ke gand hi chaat saale <A/O> 😂	Abusive/Offensive	4.0
<S> Tu b to lrki e h <S> aja😂😂	Sexist	2.0
And <A/O> Tu kutti hai Keede pdhe huyi kutti Khujjli kr baith k <A/O>	Abusive/Offensive	4.0
Comments or like wasy b mil jny h.... <A/O> labas tu achx ho <A/O> .	Abusive/Offensive	2.0
<Rel> Tu Hindu ke naam par kalank hai <Rel> . Shame.	Religious	3.0
Ye <A/O> tu pagla gya hai <A/O> 😂😂😂😂	Abusive/Offensive	1.0
Tu khisak yaha sey <A/O> gandu <A/O>	Abusive/Offensive	3.0
Jis PSL ANTHEM main ALI ZAFAR na ho tou <U> FITTAY MUNH <U> uss PSL ANTHEM ka..😒 #TayyarHain #PSL2020 #pslanthem #PSLV	Untargeted	1.0
